Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
101,1108714,in HOS4,1514.0,839.0,1859.0,1895.0,1895.0,-2.504784087466142;-2.440400528373497;-2.377702357367598;-2.290646499774858;-2.2835524838345975
101,748077,in HOS4,13.0,6.0,19.0,25.0,25.0,-4.570966610323359;-4.586011238818553;-4.368228146186667;-4.170315705406911;-4.103096419376467
101,778659,in HOS4,178.0,126.0,387.0,405.0,405.0,-3.434489960321302;-3.2637919440846344;-3.059270782120585;-2.9608006908642803;-3.1030964193764663
102,1003303,nearby YSP2,1.0,,,,,-5.684909962630196;nan;nan;nan;nan
102,1012393,nearby YSP2,93.0,27.0,43.0,39.0,39.0,-3.716427014076261;-3.93279872504321;-4.01351329155991;-3.97719110705245;-3.735119634081872
102,1053507,nearby YSP2,2.0,,,,,-5.383879966966215;nan;nan;nan;nan
102,1098087,nearby YSP2,17.0,17.0,21.0,10.0,10.0,-4.454461041251922;-4.133713567823923;-4.324762452405577;-4.5682557140789495;nan
102,160448,nearby YSP2,4.0,,,,,-5.082849971302234;nan;nan;nan;nan
102,23032,nearby YSP2,115.0,55.0,80.0,89.0,89.0,-3.6242121222765844;-3.623799799707953;-3.743891760147553;-3.6188657074340362;-3.580217674096129
102,251806,nearby YSP2,89.0,62.0,120.0,74.0,74.0,-3.735519955985283;-3.5717707997039434;-3.5678005010918716;-3.699023994347973;-3.88124766976011
102,261567,nearby YSP2,24.0,4.0,5.0,9.0,9.0,-4.30469872091859;-4.762102497874235;-4.9480117428034776;-4.614013204639624;nan
102,278919,nearby YSP2,85.0,49.0,143.0,70.0,70.0,-3.7554910369159034;-3.6739664091736834;-3.4916457096744344;-3.723157674064692;-3.735119634081872
102,279625,nearby YSP2,1962.0,990.0,1669.0,1228.0,1228.0,-2.3922109595862664;-2.368527294604647;-2.42452541046025;-2.4790573472738;-2.523312822759656
102,288813,nearby YSP2,6.0,,,,,-4.906758712246552;nan;nan;nan;nan
102,373577,nearby YSP2,275.0,115.0,200.0,174.0,174.0,-3.2455772687999334;-3.3034646488485855;-3.345951751475515;-3.3277064657963495;-3.466274321789292
102,454365,nearby YSP2,4.0,,,,,-5.082849971302234;nan;nan;nan;nan
102,455527,nearby YSP2,292.0,153.0,221.0,237.0,237.0,-3.219527111181778;-3.1794710583845984;-3.3025894734543857;-3.193507368068845;-3.4340896384178907
102,47783,nearby YSP2,2.0,,,,,-5.383879966966215;nan;nan;nan;nan
102,480130,nearby YSP2,50.0,26.0,85.0,29.0,29.0,-3.985939958294177;-3.949189141231379;-3.717562821425204;-4.105857716179993;-4.279187678432147
102,485203,nearby YSP2,27.0,4.0,12.0,4.0,4.0,-4.253546198471208;-4.762102497874235;-4.567800501091871;-4.966195722750987;-4.5802176740961285
102,623511,nearby YSP2,8.0,3.0,15.0,3.0,3.0,-4.7818199756382525;-4.887041234482535;-4.470890488083815;-5.091134459359287;nan
102,63568,nearby YSP2,1746.0,852.0,1594.0,1106.0,1106.0,-2.442865723260645;-2.433722894435497;-2.444493430079403;-2.5245005871102695;-2.5979464410565605
102,641490,nearby YSP2,,8.0,11.0,6.0,6.0,nan;-4.4610725022102535;-4.605589061981271;-4.790104463695306;nan
102,692802,nearby YSP2,3.0,,,,,-5.207788707910534;nan;nan;nan;nan
102,746858,nearby YSP2,33.0,25.0,30.0,41.0,41.0,-4.166396022752308;-3.96622248053016;-4.169860492419834;-3.9554718573592136;nan
102,791100,nearby YSP2,2707.0,1308.0,2240.0,1573.0,1573.0,-2.2524217068596895;-2.247554745213949;-2.2967337288053336;-2.3715269914556623;-2.449883905601123
102,829863,nearby YSP2,1703.0,885.0,1389.0,1149.0,1149.0,-2.453695314667595;-2.4172192185043717;-2.504279501401881;-2.507935685390664;-2.60708982049643
102,836446,nearby YSP2,5.0,5.0,3.0,13.0,13.0,-4.9859399582941775;-4.6651924848661785;-5.169860492419834;-4.4543123617721125;nan
102,841887,nearby YSP2,175.0,119.0,157.0,113.0,113.0,-3.4418719139439014;-3.2886155278096663;-3.4510820947302627;-3.515177270595529;-3.625975164656804
102,859944,nearby YSP2,407.0,190.0,365.0,256.0,256.0,-3.075315553404976;-3.0854088882493684;-3.0846888826830217;-3.1600157487670995;-3.324945168992823
102,863608,nearby YSP2,20.0,11.0,16.0,18.0,18.0,-4.383879966966215;-4.322769804043972;-4.442861764483571;-4.312983208975643;-4.5802176740961285
102,878499,nearby YSP2,1.0,,,,,-5.684909962630196;nan;nan;nan;nan
