Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
101,1000812,in HOS4,1388.0,988.0,743.0,1430.0,1430.0,-2.6334502637870685;-2.7163658369949815;-2.7332577651949443;-2.8878493425274567;-3.0884770179385637
101,274910,in HOS4,7.0,,,,,-4.930741689891647;nan;nan;nan;nan
101,528667,in HOS4,3316.0,2843.0,2149.0,3940.0,3940.0,-2.2552252080276687;-2.257345921892168;-2.2720101634640764;-2.4476891581669444;-2.624376273211412
101,765359,in HOS4,1064.0,712.0,391.0,954.0,954.0,-2.748898101946875;-2.858642787945753;-3.0120698215596526;-3.0636370052884234;-3.2537103494060364
101,892250,in HOS4,1094.0,873.0,502.0,1081.0,1081.0,-2.7368224079084924;-2.7701085378770403;-2.9035428618105;-3.0093596860392084;-3.027062716907911
102,1038780,nearby YSP2,3.0,2.0,3.0,15.0,15.0,-5.298718475186242;-5.4100927859186285;-5.127125324235857;-4.867094120936837;-4.287134104892986
102,1042849,nearby YSP2,2566.0,2056.0,1408.0,3927.0,3927.0,-2.3665830778669945;-2.398099671259372;-2.455643924149426;-2.4491244787221005;-2.549941462188249
102,1097738,nearby YSP2,,,,2.0,2.0,nan;nan;nan;-5.742155384328537;nan
102,1154844,nearby YSP2,11.0,11.0,7.0,10.0,10.0,-4.73444704474768;-4.669730096424384;-4.759148538941263;-5.043185379992519;nan
102,130355,nearby YSP2,1166.0,1062.0,866.0,2330.0,2330.0,-2.7091411794829092;-2.6849982648371595;-2.666728686938173;-2.6758294589664997;-2.5645001823591738
102,149226,nearby YSP2,,1.0,,,,nan;-5.71112278158261;nan;nan;nan
102,161287,nearby YSP2,,1.0,,,,nan;-5.71112278158261;nan;nan;nan
102,331229,nearby YSP2,3323.0,2770.0,2292.0,6396.0,6396.0,-2.254309388627193;-2.268643012518161;-2.244031965660167;-2.2372769249183215;-2.265944805823048
102,380904,nearby YSP2,,1.0,,,,nan;-5.71112278158261;nan;nan;nan
102,394730,nearby YSP2,,,,5.0,5.0,nan;nan;nan;-5.3442153756565;-4.986104109229005
102,395792,nearby YSP2,4827.0,3730.0,2838.0,7841.0,7841.0,-2.0921624310872127;-2.139413949773922;-2.1512341878340644;-2.148813926136281;-2.1799241352451175
102,416388,nearby YSP2,608.0,458.0,368.0,1097.0,1097.0,-2.9919361506331694;-3.0502573035787406;-3.038398760282002;-3.0029787524178078;-3.056685183514712
102,416997,nearby YSP2,3.0,,,,,-5.298718475186242;nan;nan;nan;nan
102,510181,nearby YSP2,1475.0,1275.0,879.0,2492.0,2492.0,-2.607047709591723;-2.605612596812636;-2.6602577038817476;-2.646637342005387;-2.6597682483002534
102,701288,nearby YSP2,23.0,5.0,3.0,15.0,15.0,-4.414111893888312;-5.012152777246591;-5.127125324235857;-4.867094120936837;nan
102,794129,nearby YSP2,159.0,137.0,102.0,335.0,335.0,-3.574442605585453;-3.574402214426203;-3.5956464071936023;-3.5181405729556734;-3.6058928675173987
102,833715,nearby YSP2,12.0,11.0,2.0,21.0,21.0,-4.69665848385828;-4.669730096424384;-5.3032165832915386;-4.720966085258599;nan
102,940341,nearby YSP2,2.0,,,,,-5.474809734241923;nan;nan;nan;nan
103,1019639,in SUM1,1236.0,1039.0,612.0,1144.0,1144.0,-2.6838212591531074;-2.694507234025432;-2.8174951568099584;-2.9847593555355134;-2.9607982439642346
103,129048,in SUM1,60.0,49.0,23.0,48.0,48.0,-3.9976884795222607;-4.020926701554096;-4.242518742937927;-4.361944142616932;-4.685074113565023
103,366253,in SUM1,511.0,295.0,212.0,462.0,462.0,-3.0674188297711917;-3.241300765604447;-3.277910718026768;-3.3785434044363933;-3.4420360648787294
103,403426,in SUM1,1737.0,1245.0,631.0,1184.0,1184.0,-2.536039911458806;-2.6159534301508547;-2.8042172197113855;-2.969833677605618;-3.207952858845361
103,409646,in SUM1,1498.0,1122.0,881.0,1603.0,1603.0,-2.6003279165424567;-2.6611299246624673;-2.6592706705434717;-2.8382518576383737;-2.9254062688753932
