Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
101,1005955,in HOS4,60.0,4.0,4.0,1.0,1.0,-3.041504534484193;-3.1983821300082944;-3.255272505103306;-3.847140617413406;nan
101,1043696,in HOS4,46.0,1.0,12.0,,,-3.1568979531862627;-3.8004421213362565;-2.7781512503836434;nan;nan
101,1065614,in HOS4,9.0,,1.0,4.0,4.0,-3.8654132754285118;nan;-3.8573324964312685;-3.2450806260854437;-3.104487111312395
101,1067258,in HOS4,33.0,1.0,3.0,1.0,1.0,-3.3011418449899494;-3.8004421213362565;-3.380211241711606;-3.847140617413406;nan
101,1125339,in HOS4,68.0,5.0,1.0,3.0,3.0,-2.9871468721616004;-3.1014721170002377;-3.8573324964312685;-3.3700193626937436;nan
101,1141283,in HOS4,51.0,5.0,2.0,12.0,12.0,-3.1120856087699003;-3.1014721170002377;-3.5563025007672873;-2.7679593713657815;nan
101,134755,in HOS4,45.0,3.0,2.0,6.0,6.0,-3.166443271092493;-3.3233208666165943;-3.5563025007672873;-3.0689893670297628;nan
101,150721,in HOS4,32.0,5.0,4.0,,,-3.3145058065479307;-3.1014721170002377;-3.255272505103306;nan;nan
101,158315,in HOS4,2.0,,,,,-4.518625789203855;nan;nan;nan;nan
101,168798,in HOS4,39.0,3.0,4.0,8.0,8.0,-3.2285911778413374;-3.3233208666165943;-3.255272505103306;-2.9440506304214624;-1.7822678165784758
101,189279,in HOS4,11.0,1.0,,,,-3.7782630997096116;-3.8004421213362565;nan;nan;nan
101,200437,in HOS4,91.0,3.0,5.0,1.0,1.0,-2.860614392546743;-3.3233208666165943;-3.1583624920952498;-3.847140617413406;nan
101,208977,in HOS4,60.0,3.0,5.0,6.0,6.0,-3.041504534484193;-3.3233208666165943;-3.1583624920952498;-3.0689893670297628;nan
101,237383,in HOS4,44.0,2.0,4.0,,,-3.176203108381649;-3.499412125672275;-3.255272505103306;nan;-2.3263358609287517
101,282175,in HOS4,17.0,,2.0,,,-3.589206863489563;nan;-3.5563025007672873;nan;nan
101,348764,in HOS4,22.0,5.0,3.0,,,-3.4772331040456304;-3.1014721170002377;-3.380211241711606;nan;nan
101,353897,in HOS4,40.0,6.0,3.0,5.0,5.0,-3.2175957935398745;-3.022290870952613;-3.380211241711606;-3.1481706130773874;nan
101,402345,in HOS4,24.0,1.0,,,,-3.4394445431562306;-3.8004421213362565;nan;nan;nan
101,430689,in HOS4,8.0,1.0,,,,-3.916565797875893;-3.8004421213362565;nan;nan;nan
101,49342,in HOS4,47.0,4.0,7.0,16.0,16.0,-3.1475579269321194;-3.1983821300082944;-3.0122344564170116;-2.6430206347574816;nan
101,510644,in HOS4,6.0,,,,,-4.041504534484194;nan;nan;nan;nan
101,52017,in HOS4,22.0,2.0,5.0,2.0,2.0,-3.4772331040456304;-3.499412125672275;-3.1583624920952498;-3.546110621749425;nan
101,551884,in HOS4,6.0,8.0,,,,-4.041504534484194;-2.897352134344313;nan;nan;nan
101,581012,in HOS4,35.0,2.0,6.0,6.0,6.0,-3.2755877405175613;-3.499412125672275;-3.0791812460476247;-3.0689893670297628;-2.5024271199844326
101,623865,in HOS4,13.0,1.0,,,,-3.705712432561;-3.8004421213362565;nan;nan;nan
101,639942,in HOS4,44.0,8.0,6.0,1.0,1.0,-3.176203108381649;-2.897352134344313;-3.0791812460476247;-3.847140617413406;-2.2013971243204513
101,663768,in HOS4,23.0,1.0,1.0,,,-3.457927948850244;-3.8004421213362565;-3.8573324964312685;nan;nan
101,678839,in HOS4,24.0,2.0,2.0,,,-3.4394445431562306;-3.499412125672275;-3.5563025007672873;nan;nan
101,692471,in HOS4,11.0,1.0,1.0,4.0,4.0,-3.7782630997096116;-3.8004421213362565;-3.8573324964312685;-3.2450806260854437;nan
101,71716,in HOS4,35.0,4.0,2.0,2.0,2.0,-3.2755877405175613;-3.1983821300082944;-3.5563025007672873;-3.546110621749425;nan
101,718832,in HOS4,41.0,5.0,4.0,,,-3.206871928148101;-3.1014721170002377;-3.255272505103306;nan;nan
101,731526,in HOS4,4.0,2.0,,3.0,3.0,-4.217595793539874;-3.499412125672275;nan;-3.3700193626937436;nan
101,73333,in HOS4,19.0,,1.0,2.0,2.0,-3.5409021839150077;nan;-3.8573324964312685;-3.546110621749425;nan
101,75384,in HOS4,37.0,8.0,5.0,3.0,3.0,-3.2514540608008415;-2.897352134344313;-3.1583624920952498;-3.3700193626937436;nan
101,768815,in HOS4,74.0,7.0,6.0,2.0,2.0,-2.9504240651368607;-2.9553440813219995;-3.0791812460476247;-3.546110621749425;nan
101,781767,in HOS4,52.0,7.0,6.0,2.0,2.0,-3.1036524412330375;-2.9553440813219995;-3.0791812460476247;-3.546110621749425;nan
101,82463,in HOS4,4.0,2.0,4.0,1.0,1.0,-4.217595793539874;-3.499412125672275;-3.255272505103306;-3.847140617413406;nan
101,825457,in HOS4,37.0,4.0,3.0,2.0,2.0,-3.2514540608008415;-3.1983821300082944;-3.380211241711606;-3.546110621749425;nan
101,844153,in HOS4,16.0,3.0,2.0,,,-3.615535802211912;-3.3233208666165943;-3.5563025007672873;nan;nan
101,85046,in HOS4,7.0,1.0,,,,-3.97455774485358;-3.8004421213362565;nan;nan;nan
101,90757,in HOS4,6.0,,,,,-4.041504534484194;nan;nan;nan;nan
101,919009,in HOS4,49.0,4.0,,,,-3.129459704839323;-3.1983821300082944;nan;nan;nan
101,95035,in HOS4,31.0,5.0,3.0,,,-3.328294091033564;-3.1014721170002377;-3.380211241711606;nan;nan
101,954092,in HOS4,32.0,4.0,3.0,1.0,1.0,-3.3145058065479307;-3.1983821300082944;-3.380211241711606;-3.847140617413406;-3.104487111312395
101,955025,in HOS4,86.0,9.0,14.0,18.0,18.0,-2.885157333624269;-2.8461996118969317;-2.7112044607530303;-2.5918681123101;-2.3263358609287517
101,983041,in HOS4,2.0,1.0,,,,-4.518625789203855;-3.8004421213362565;nan;nan;nan
101,994685,in HOS4,49.0,2.0,3.0,13.0,13.0,-3.129459704839323;-3.499412125672275;-3.380211241711606;-2.7331972651065692;nan
102,1006937,nearby YSP2,45.0,3.0,4.0,2.0,2.0,-3.166443271092493;-3.3233208666165943;-3.255272505103306;-3.546110621749425;nan
102,1008947,nearby YSP2,37.0,5.0,6.0,6.0,6.0,-3.2514540608008415;-3.1014721170002377;-3.0791812460476247;-3.0689893670297628;nan
102,1015258,nearby YSP2,51.0,4.0,7.0,2.0,2.0,-3.1120856087699003;-3.1983821300082944;-3.0122344564170116;-3.546110621749425;nan
102,101935,nearby YSP2,9.0,,2.0,,,-3.8654132754285118;nan;-3.5563025007672873;nan;nan
102,1031449,nearby YSP2,1.0,,,4.0,4.0,-4.8196557848678365;nan;nan;-3.2450806260854437;nan
102,1037985,nearby YSP2,51.0,1.0,1.0,,,-3.1120856087699003;-3.8004421213362565;-3.8573324964312685;nan;nan
102,1054172,nearby YSP2,37.0,4.0,2.0,7.0,7.0,-3.2514540608008415;-3.1983821300082944;-3.5563025007672873;-3.0020425773991493;nan
102,1061212,nearby YSP2,18.0,3.0,,7.0,7.0,-3.5643832797645305;-3.3233208666165943;nan;-3.0020425773991493;nan
102,1090330,nearby YSP2,15.0,1.0,4.0,,,-3.6435645258121556;-3.8004421213362565;-3.255272505103306;nan;nan
102,1098966,nearby YSP2,9.0,,,1.0,1.0,-3.8654132754285118;nan;nan;-3.847140617413406;nan
102,1101709,nearby YSP2,4.0,,,,,-4.217595793539874;nan;nan;nan;nan
102,1106525,nearby YSP2,2.0,1.0,,,,-4.518625789203855;-3.8004421213362565;nan;nan;nan
102,1119828,nearby YSP2,20.0,1.0,,,,-3.5186257892038557;-3.8004421213362565;nan;nan;nan
102,1130776,nearby YSP2,11.0,6.0,,,,-3.7782630997096116;-3.022290870952613;nan;nan;nan
102,1137527,nearby YSP2,25.0,2.0,11.0,7.0,7.0,-3.421715776195799;-3.499412125672275;-2.8159398112730436;-3.0020425773991493;nan
102,123691,nearby YSP2,1.0,,,,,-4.8196557848678365;nan;nan;nan;nan
102,129606,nearby YSP2,3.0,,,,,-4.342534530148174;nan;nan;nan;nan
102,137515,nearby YSP2,14.0,2.0,,,,-3.673527749189599;-3.499412125672275;nan;nan;nan
102,173725,nearby YSP2,27.0,5.0,4.0,4.0,4.0,-3.3882920207088496;-3.1014721170002377;-3.255272505103306;-3.2450806260854437;nan
102,182549,nearby YSP2,14.0,2.0,1.0,3.0,3.0,-3.673527749189599;-3.499412125672275;-3.8573324964312685;-3.3700193626937436;nan
102,185603,nearby YSP2,11.0,,,4.0,4.0,-3.7782630997096116;nan;nan;-3.2450806260854437;nan
102,188499,nearby YSP2,18.0,1.0,,,,-3.5643832797645305;-3.8004421213362565;nan;nan;nan
102,191355,nearby YSP2,35.0,3.0,8.0,,,-3.2755877405175613;-3.3233208666165943;-2.9542425094393248;nan;nan
102,217630,nearby YSP2,16.0,,,3.0,3.0,-3.615535802211912;nan;nan;-3.3700193626937436;nan
102,222307,nearby YSP2,11.0,,1.0,,,-3.7782630997096116;nan;-3.8573324964312685;nan;nan
102,234631,nearby YSP2,61.0,3.0,3.0,,,-3.03432594985707;-3.3233208666165943;-3.380211241711606;nan;-3.104487111312395
102,242267,nearby YSP2,103.0,5.0,9.0,16.0,16.0,-2.8068185601626645;-3.1014721170002377;-2.9030899869919438;-2.6430206347574816;nan
102,246543,nearby YSP2,11.0,1.0,,,,-3.7782630997096116;-3.8004421213362565;nan;nan;nan
102,248126,nearby YSP2,14.0,1.0,,,,-3.673527749189599;-3.8004421213362565;nan;nan;nan
102,250849,nearby YSP2,10.0,,4.0,,,-3.8196557848678365;nan;-3.255272505103306;nan;nan
102,255061,nearby YSP2,9.0,,1.0,,,-3.8654132754285118;nan;-3.8573324964312685;nan;nan
102,260153,nearby YSP2,37.0,2.0,2.0,6.0,6.0,-3.2514540608008415;-3.499412125672275;-3.5563025007672873;-3.0689893670297628;nan
102,262494,nearby YSP2,8.0,2.0,,2.0,2.0,-3.916565797875893;-3.499412125672275;nan;-3.546110621749425;nan
102,274075,nearby YSP2,9.0,,1.0,,,-3.8654132754285118;nan;-3.8573324964312685;nan;nan
102,281306,nearby YSP2,32.0,6.0,4.0,4.0,4.0,-3.3145058065479307;-3.022290870952613;-3.255272505103306;-3.2450806260854437;nan
