Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
101,1024723,in HOS4,1.0,,,,,-4.316201068666369;nan;nan;nan;nan
101,1093984,in HOS4,3.0,9.0,10.0,2.0,2.0,-3.839079813946707;-4.374088156652817;-4.324765879048852;-4.415490852171469;-4.334126902016058
101,1098930,in HOS4,44.0,632.0,585.0,169.0,169.0,-2.6727483921801816;-2.527613587809757;-2.557610012966671;-2.4886341432217765;-2.5878820302958596
101,159663,in HOS4,1.0,2.0,,,,-4.316201068666369;-5.027300670428161;nan;nan;nan
101,249244,in HOS4,1.0,,,,,-4.316201068666369;nan;nan;nan;nan
101,421826,in HOS4,1.0,3.0,8.0,1.0,1.0,-4.316201068666369;-4.85120941137248;-4.421675892056908;-4.71652084783545;-4.93618689334402
101,605967,in HOS4,51.0,454.0,450.0,121.0,121.0,-2.6086308925684327;-2.6712748132350383;-2.6715533652735077;-2.633735477519;-2.6551535260962926
101,610782,in HOS4,35.0,391.0,490.0,106.0,106.0,-2.7721330243160933;-2.7361539086962754;-2.634569799020338;-2.6912149825706795;-2.7266718788013895
101,735714,in HOS4,3.0,,,,,-3.839079813946707;nan;nan;nan;nan
101,776818,in HOS4,,2.0,1.0,,,nan;-5.027300670428161;-5.324765879048852;nan;nan
101,778367,in HOS4,80.0,952.0,956.0,200.0,200.0,-2.4131110816744257;-2.3496937177076678;-2.344307986772751;-2.4154908521714686;-2.40089277330125
102,1035350,nearby YSP2,139.0,1694.0,1907.0,425.0,425.0,-2.173186268412274;-2.099417260097454;-2.044415186002846;-2.0881319177851383;-2.0452072963543313
102,1048669,nearby YSP2,,12.0,28.0,4.0,4.0,nan;-4.2491494200445175;-3.8776078477066322;-4.114460856507487;-4.635156897680039
102,1145725,nearby YSP2,,8.0,9.0,1.0,1.0,nan;-4.425240679100199;-4.3705233696095265;-4.71652084783545;-4.334126902016058
102,140479,nearby YSP2,1.0,,,,,-4.316201068666369;nan;nan;nan;nan
102,147617,nearby YSP2,,,3.0,,,nan;nan;-4.847644624329189;nan;nan
102,201736,nearby YSP2,,,1.0,,,nan;nan;-5.324765879048852;nan;nan
102,25187,nearby YSP2,1.0,,,,,-4.316201068666369;nan;nan;nan;nan
102,253077,nearby YSP2,201.0,1814.0,1926.0,468.0,468.0,-2.0130050112458804;-2.0696933833680657;-2.040109596260336;-2.046274994761326;-1.9833944502999283
102,259382,nearby YSP2,,,1.0,,,nan;nan;-5.324765879048852;nan;-4.635156897680039
102,270958,nearby YSP2,,1.0,9.0,5.0,5.0,nan;-5.328330666092143;-4.3705233696095265;-4.017550843499431;-4.459065638624358
102,278270,nearby YSP2,83.0,838.0,881.0,205.0,205.0,-2.3971229762902952;-2.4050866474618657;-2.3797899706368035;-2.4047669867796957;-2.3495995886722656
102,299359,nearby YSP2,88.0,825.0,808.0,155.0,155.0,-2.3717183965162003;-2.411876717542217;-2.4173545182742653;-2.5261891496651585;-2.4752890505874725
102,336173,nearby YSP2,,5.0,3.0,1.0,1.0,nan;-4.629360661756123;-4.847644624329189;-4.71652084783545;-4.93618689334402
102,359498,nearby YSP2,125.0,1121.0,1137.0,267.0,267.0,-2.2192910556583128;-2.278725053497169;-2.2690054143611165;-2.2900095864708745;-2.2687339404540663
102,458482,nearby YSP2,1.0,1.0,,,,-4.316201068666369;-5.328330666092143;nan;nan;nan
102,569652,nearby YSP2,220.0,2358.0,2675.0,596.0,596.0,-1.9737783878441628;-1.9557868653330719;-1.8974420926916042;-1.9412745880952136;-1.8936113809038297
102,623813,nearby YSP2,2.0,,,,,-4.015171073002388;nan;nan;nan;nan
102,636980,nearby YSP2,1.0,1.0,1.0,,,-4.316201068666369;-5.328330666092143;-5.324765879048852;nan;-4.635156897680039
102,653735,nearby YSP2,,,,,,nan;nan;nan;nan;-4.635156897680039
102,712687,nearby YSP2,,17.0,8.0,3.0,3.0,nan;-4.0978817447138685;-4.421675892056908;-4.239399593115787;-4.93618689334402
102,855369,nearby YSP2,,11.0,2.0,1.0,1.0,nan;-4.286937980933917;-5.02373588338487;-4.71652084783545;nan
102,908537,nearby YSP2,1.0,,,,,-4.316201068666369;nan;nan;nan;nan
102,927835,nearby YSP2,,3.0,2.0,,,nan;-4.85120941137248;-5.02373588338487;nan;nan
102,949156,nearby YSP2,2.0,11.0,6.0,1.0,1.0,-4.015171073002388;-4.286937980933917;-4.546614628665208;-4.71652084783545;-4.334126902016058
102,950756,nearby YSP2,,,,,,nan;nan;nan;nan;-4.93618689334402
102,953345,nearby YSP2,181.0,1765.0,1889.0,519.0,519.0,-2.0585224937971844;-2.0815859563683006;-2.0485339211270177;-2.0013534899869923;-2.0124249325153203
103,1028876,in SUM1,1.0,,,,,-4.316201068666369;nan;nan;nan;nan
103,1129270,in SUM1,1.0,6.0,3.0,,,-4.316201068666369;-4.550179415708499;-4.847644624329189;nan;-4.635156897680039
