Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
101,1089561,in HOS4,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
101,1104080,in HOS4,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
101,1124537,in HOS4,10.0,,,,,-4.542536630902283;nan;nan;nan;nan
101,143873,in HOS4,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
101,228212,in HOS4,9.0,,,,,-4.588294121462958;nan;nan;nan;nan
101,270069,in HOS4,3.0,,,,,-5.065415376182621;nan;nan;nan;nan
101,302531,in HOS4,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
101,31285,in HOS4,5.0,,,,,-4.843566626566265;nan;nan;nan;nan
101,389094,in HOS4,3.0,,,,,-5.065415376182621;nan;nan;nan;nan
101,441579,in HOS4,217.0,11.0,25.0,1.0,1.0,-3.2060768970537534;-3.750227797534589;-3.542412090590375;-3.6564815157904986;nan
101,471711,in HOS4,366.0,76.0,9.0,,,-2.9790555455078724;-2.910806890412023;-3.9861095898230876;nan;nan
101,530717,in HOS4,3.0,,,,,-5.065415376182621;nan;nan;nan;nan
101,578752,in HOS4,194.0,62.0,12.0,,,-3.254734900972057;-2.9992287931945603;-3.8611708532147877;nan;-3.530199698203082
101,889149,in HOS4,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
101,891946,in HOS4,166.0,51.0,8.0,,,-3.322428542862228;-3.0840503065948774;-4.0372621122704695;nan;nan
101,999120,in HOS4,37.0,,7.0,,,-3.974334906835288;nan;-4.095254059248155;nan;nan
102,1009572,nearby YSP2,161.0,31.0,7.0,,,-3.3357107548704334;-3.3002587888585415;-4.095254059248155;nan;nan
102,1024085,nearby YSP2,448.0,146.0,74.0,3.0,3.0,-2.891258616904139;-2.627267626908377;-3.0711203795314366;-3.179360261070836;-2.9281397068751196
102,1024847,nearby YSP2,837.0,154.0,117.0,,,-2.619811172909023;-2.604099761856351;-2.872166237516251;nan;nan
102,1032738,nearby YSP2,450.0,25.0,16.0,2.0,2.0,-2.8893241171269395;-3.393680474020776;-3.736232116606488;-3.3554515201265174;nan
102,1034266,nearby YSP2,3.0,,,,,-5.065415376182621;nan;nan;nan;nan
102,1115764,nearby YSP2,309.0,27.0,,,,-3.0525781514774484;-3.360256718533827;nan;nan;nan
102,1121029,nearby YSP2,218.0,24.0,13.0,,,-3.2040801372976784;-3.411409240981208;-3.826408746955576;nan;nan
102,1124698,nearby YSP2,1275.0,189.0,170.0,,,-2.4370264461323092;-2.51515867851957;-2.7099031778841387;nan;-2.083041666860863
102,142764,nearby YSP2,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
102,224158,nearby YSP2,7.0,,,,,-4.6974385908880265;nan;nan;nan;nan
102,241026,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
102,244830,nearby YSP2,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
102,290576,nearby YSP2,674.0,79.0,64.0,,,-2.713876734366963;-2.8939933914023728;-3.1341721252785257;nan;nan
102,311659,nearby YSP2,306.0,42.0,16.0,,,-3.0568152044207033;-3.1683711922949134;-3.736232116606488;nan;nan
102,393126,nearby YSP2,15.0,5.0,5.0,,,-4.366445371846602;-4.092650478356795;-4.241382094926394;nan;nan
102,3976,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
102,420779,nearby YSP2,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
102,448187,nearby YSP2,29.0,11.0,9.0,1.0,1.0,-4.080138633003327;-3.750227797534589;-3.9861095898230876;-3.6564815157904986;nan
102,478423,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
102,488029,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
102,490708,nearby YSP2,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
102,494848,nearby YSP2,6.0,,,,,-4.76438538051864;nan;nan;nan;nan
102,501684,nearby YSP2,7.0,,,,,-4.6974385908880265;nan;nan;nan;nan
102,505116,nearby YSP2,194.0,18.0,12.0,,,-3.254734900972057;-3.536347977589508;-3.8611708532147877;nan;nan
102,510905,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
102,518293,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
102,552981,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
102,584687,nearby YSP2,46.0,,3.0,,,-3.879778799220709;nan;-4.463230844542751;nan;nan
102,597225,nearby YSP2,20.0,,,,,-4.241506635238302;nan;nan;nan;nan
102,632543,nearby YSP2,66.0,22.0,3.0,,,-3.722992695360414;-3.449197801870608;-4.463230844542751;nan;nan
102,638408,nearby YSP2,158.0,30.0,3.0,,,-3.3438795439478604;-3.3144992279731516;-4.463230844542751;nan;nan
102,643434,nearby YSP2,6.0,,,,,-4.76438538051864;nan;nan;nan;nan
102,659447,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
102,70834,nearby YSP2,31.0,,,,,-4.05117493706801;nan;nan;nan;nan
102,757944,nearby YSP2,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
102,774092,nearby YSP2,251.0,39.0,14.0,,,-3.142862909421245;-3.2005558756663146;-3.7942240635841746;nan;nan
102,781101,nearby YSP2,310.0,70.0,54.0,,,-3.0511749370680104;-2.9465224426785572;-3.207958339439444;nan;nan
102,826921,nearby YSP2,401.0,52.0,54.0,,,-2.939392258282101;-3.0756171390580147;-3.207958339439444;nan;nan
102,850432,nearby YSP2,10.0,,,,,-4.542536630902283;nan;nan;nan;nan
102,857272,nearby YSP2,7.0,,,,,-4.6974385908880265;nan;nan;nan;nan
102,887352,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
102,901912,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
102,941650,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
102,952944,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
102,960780,nearby YSP2,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
103,1053964,in SUM1,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
103,1058226,in SUM1,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
103,1059362,in SUM1,3.0,,,,,-5.065415376182621;nan;nan;nan;nan
103,1109117,in SUM1,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
103,1130530,in SUM1,,1.0,,,,nan;-4.791620482692814;nan;nan;nan
103,14517,in SUM1,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
103,150753,in SUM1,13.0,1.0,4.0,,,-4.4285932785954465;-4.791620482692814;-4.338292107934451;nan;nan
103,154374,in SUM1,3.0,,,,,-5.065415376182621;nan;nan;nan;nan
103,174243,in SUM1,7.0,,,,,-4.6974385908880265;nan;nan;nan;nan
103,180497,in SUM1,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
103,194976,in SUM1,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
103,208573,in SUM1,3.0,,,,,-5.065415376182621;nan;nan;nan;nan
103,21278,in SUM1,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
103,216192,in SUM1,6.0,,,,,-4.76438538051864;nan;nan;nan;nan
103,264565,in SUM1,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
103,268129,in SUM1,3.0,,,,,-5.065415376182621;nan;nan;nan;nan
103,279786,in SUM1,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
103,297340,in SUM1,3.0,,,,,-5.065415376182621;nan;nan;nan;nan
103,300672,in SUM1,3.0,,,,,-5.065415376182621;nan;nan;nan;nan
103,314276,in SUM1,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
103,355784,in SUM1,5.0,,,,,-4.843566626566265;nan;nan;nan;nan
103,37001,in SUM1,5.0,,,,,-4.843566626566265;nan;nan;nan;nan
103,370678,in SUM1,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
103,39816,in SUM1,11.0,,,,,-4.501143945744058;nan;nan;nan;nan
103,399799,in SUM1,3.0,,,,,-5.065415376182621;nan;nan;nan;nan
103,405548,in SUM1,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
103,423085,in SUM1,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
103,423838,in SUM1,97.0,15.0,10.0,,,-3.5557648966360382;-3.615529223637133;-3.940352099262413;nan;nan
103,449872,in SUM1,7.0,,,,,-4.6974385908880265;nan;nan;nan;nan
103,459170,in SUM1,8.0,,,,,-4.63944664391034;nan;nan;nan;nan
103,47462,in SUM1,3.0,,,,,-5.065415376182621;nan;nan;nan;nan
103,502429,in SUM1,5.0,,,,,-4.843566626566265;nan;nan;nan;nan
103,507008,in SUM1,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
103,52436,in SUM1,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
103,559546,in SUM1,14.0,1.0,,,,-4.396408595224045;-4.791620482692814;nan;nan;nan
103,576750,in SUM1,5.0,,,,,-4.843566626566265;nan;nan;nan;nan
103,597132,in SUM1,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
103,621868,in SUM1,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
103,628084,in SUM1,4.0,,,,,-4.940476639574321;nan;nan;nan;nan
103,660703,in SUM1,4.0,4.0,,,,-4.940476639574321;-4.189560491364851;nan;nan;nan
103,675329,in SUM1,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
103,679597,in SUM1,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
103,716594,in SUM1,1.0,,,,,-5.542536630902283;nan;nan;nan;nan
103,731957,in SUM1,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
103,788449,in SUM1,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
103,807352,in SUM1,29.0,7.0,11.0,,,-4.080138633003327;-3.9465224426785572;-3.8989594141041874;nan;nan
103,824887,in SUM1,,9.0,,,,nan;-3.837377973253489;nan;nan;nan
103,85688,in SUM1,2.0,,,,,-5.241506635238302;nan;nan;nan;nan
103,860302,in SUM1,9.0,,,,,-4.588294121462958;nan;nan;nan;nan
