Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
101,1030827,in HOS4,469.0,455.0,1986.0,587.0,587.0,-2.396110084812062;-2.4409851582062334;-2.5126463811195907;-2.580651084976114;-2.6640837962094377
101,118474,in HOS4,6.0,1.0,18.0,4.0,4.0,-4.2891316771435015;-5.098996554863346;-4.555353120175647;-4.747229194895766;-4.623125188530532
101,354645,in HOS4,291.0,319.0,1368.0,409.0,409.0,-2.603389938541238;-2.5952058718061646;-2.6745395278948556;-2.7375658782163867;-2.8307334990322772
102,1088913,nearby YSP2,24.0,19.0,81.0,33.0,33.0,-3.6870716858155395;-3.8202429539105167;-3.9021406064003035;-3.830775246345841;-3.623125188530531
102,1119626,nearby YSP2,213.0,172.0,917.0,247.0,247.0,-2.7389033240884078;-2.863468107955797;-2.848256289608932;-2.956592232964063;-2.915555012432595
102,1130257,nearby YSP2,429.0,415.0,1948.0,536.0,536.0,-2.434825635342421;-2.480948458151253;-2.5210366727363565;-2.6201243965309584;-2.6688826790912064
102,220715,nearby YSP2,105.0,125.0,502.0,128.0,128.0,-3.046093628457207;-3.0020865418552893;-3.1099219081339338;-3.2420792165758603;-3.4190052058746065
102,33781,nearby YSP2,513.0,532.0,2189.0,596.0,596.0,-2.357165562415329;-2.3730849225682977;-2.4703798637110213;-2.574042926483492;-2.558667199303613
102,381661,nearby YSP2,267.0,326.0,1419.0,409.0,409.0,-2.64077166616257;-2.5857789547954066;-2.6586432298214793;-2.7375658782163867;-2.753893468799555
102,462408,nearby YSP2,611.0,608.0,2674.0,773.0,773.0,-2.281241717284591;-2.315092975590611;-2.3834642223529876;-2.4611096923054037;-2.55493932678437
102,549851,nearby YSP2,1.0,,,,,-5.067282927527145;nan;nan;nan;nan
102,605345,nearby YSP2,12.0,19.0,80.0,32.0,32.0,-3.9881016814795203;-3.8202429539105167;-3.9075356382870097;-3.8441392079038224;-3.9241551841945124
102,611460,nearby YSP2,134.0,77.0,521.0,128.0,128.0,-2.9401781291623377;-3.2125058296908637;-3.0937879019794288;-3.2420792165758603;-3.3926762671522575
102,668261,nearby YSP2,85.0,93.0,308.0,99.0,99.0,-3.1378640018128525;-3.130513606309411;-3.322074908778509;-3.3536539916261785;-3.4769971528522934
102,789521,nearby YSP2,155.0,197.0,694.0,204.0,204.0,-2.876951229356854;-2.804530328701753;-2.969266154824098;-3.03965901879783;-2.915555012432595
102,880578,nearby YSP2,258.0,250.0,1008.0,344.0,344.0,-2.655663221563915;-2.701056546191308;-2.8071650931694467;-2.812730743652198;-2.890731428707563
103,1034478,in SUM1,252.0,274.0,727.0,137.0,137.0,-2.665882386745601;-2.6612459920429576;-2.9490912144199153;-3.212568619067322;-3.300905893796612
103,169543,in SUM1,79.0,80.0,265.0,65.0,65.0,-3.169655836236704;-3.1959065678714023;-3.387379751342145;-3.536375829580873;-3.623125188530531
103,190471,in SUM1,17.0,3.0,31.0,11.0,11.0,-3.8368340061488713;-4.621875300143683;-4.319263931444681;-4.307896501065503;nan
103,193206,in SUM1,29.0,21.0,68.0,10.0,10.0,-3.6048849296281893;-3.7767772601294265;-3.978116712572717;-4.349289186223729;-4.32209519286655
103,228836,in SUM1,,1.0,,,,nan;-5.098996554863346;nan;nan;-4.623125188530532
103,271865,in SUM1,61.0,141.0,225.0,55.0,55.0,-3.2819530925163782;-2.949777442207966;-3.4584431071675907;-3.6089264967294845;-3.9241551841945124
103,476423,in SUM1,158.0,153.0,472.0,78.0,78.0,-2.8686258405727227;-2.914305124045747;-3.1366836266448654;-3.4571945835332483;-3.623125188530531
103,528919,in SUM1,32.0,15.0,47.0,8.0,8.0,-3.562132949207239;-3.9229052958076647;-4.138527767343236;-4.446199199231785;-4.32209519286655
103,577230,in SUM1,20.0,16.0,24.0,9.0,9.0,-3.766252931863164;-3.894876572207421;-4.4304143835673475;-4.395046676784403;nan
103,712941,in SUM1,152.0,157.0,474.0,85.0,85.0,-2.8854393395823728;-2.903096902454112;-3.134847283604868;-3.4198702605094358;-3.5091818362236946
103,818771,in SUM1,21.0,33.0,101.0,21.0,21.0,-3.745063632793226;-3.5804826149854585;-3.8063042514963104;-4.027069891489809;-4.623125188530532
103,885803,in SUM1,80.0,70.0,156.0,29.0,29.0,-3.1641929405352016;-3.253898514849089;-3.6175010269244914;-3.8868911883247725;-3.720035201538588
103,998974,in SUM1,16.0,2.0,5.0,2.0,2.0,-3.8631629448712204;-4.797966559199365;-5.111655620942934;-5.048259190559747;nan
104,1006779,in FUN30,24.0,25.0,55.0,12.0,12.0,-3.6870716858155395;-3.701056546191308;-4.070262935784709;-4.2701079401761035;-4.32209519286655
104,1055806,in FUN30,239.0,223.0,819.0,199.0,199.0,-2.6888850265790074;-2.750691691815185;-2.897341723518535;-3.050436109814022;-3.2081518405597134
