Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
101,100323,in HOS4,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
101,1077568,in HOS4,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
101,109590,in HOS4,6.0,,,,,-3.943123376887444;nan;nan;nan;nan
101,152631,in HOS4,3.0,,,,,-4.244153372551425;nan;nan;nan;nan
101,15605,in HOS4,3.0,,,,,-4.244153372551425;nan;nan;nan;nan
101,158736,in HOS4,2.0,,,,,-4.4202446316071065;nan;nan;nan;nan
101,179735,in HOS4,19.0,9.0,9.0,5.0,5.0,-3.4425210263182584;-4.26693430136537;-4.198183441673997;-4.216730513950245;-4.360138813577575
101,217580,in HOS4,2.0,,,,,-4.4202446316071065;nan;nan;nan;nan
101,233297,in HOS4,60.0,189.0,165.0,108.0,108.0,-2.943123376887444;-2.9447150066314505;-2.9349420068994156;-2.8822767627993144;-3.0177161327553685
101,246038,in HOS4,5.0,,,,,-4.022304622935069;nan;nan;nan;nan
101,314082,in HOS4,9.0,,,,,-3.7670321178317625;nan;nan;nan;nan
101,355466,in HOS4,2.0,,,,,-4.4202446316071065;nan;nan;nan;nan
101,365222,in HOS4,7.0,,,,,-3.876176587256831;nan;nan;nan;nan
101,434899,in HOS4,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
101,455216,in HOS4,2.0,12.0,15.0,6.0,6.0,-4.4202446316071065;-4.14199556475707;-3.976334692057641;-4.13754926790262;-4.360138813577575
101,512941,in HOS4,2.0,,,,,-4.4202446316071065;nan;nan;nan;nan
101,529563,in HOS4,2.0,,,,,-4.4202446316071065;nan;nan;nan;nan
101,583319,in HOS4,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
101,659069,in HOS4,3.0,,,,,-4.244153372551425;nan;nan;nan;nan
101,702188,in HOS4,7.0,,,,,-3.876176587256831;nan;nan;nan;nan
101,824782,in HOS4,81.0,221.0,333.0,141.0,141.0,-2.8127896083924377;-2.876784537119584;-2.629981717607002;-2.766481405630884;-2.706926299802231
101,826951,in HOS4,3.0,,,,,-4.244153372551425;nan;nan;nan;nan
101,83077,in HOS4,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
101,88260,in HOS4,7.0,,,,,-3.876176587256831;nan;nan;nan;nan
101,888096,in HOS4,2.0,,,,,-4.4202446316071065;nan;nan;nan;nan
101,890369,in HOS4,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
101,946741,in HOS4,14.0,,,,,-3.5751465915928495;nan;nan;nan;nan
101,956875,in HOS4,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,1000736,nearby YSP2,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,1039767,nearby YSP2,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,1050267,nearby YSP2,3.0,,,,,-4.244153372551425;nan;nan;nan;nan
102,1124997,nearby YSP2,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,1127437,nearby YSP2,3.0,,,,,-4.244153372551425;nan;nan;nan;nan
102,1133345,nearby YSP2,3.0,,,,,-4.244153372551425;nan;nan;nan;nan
102,121351,nearby YSP2,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,139234,nearby YSP2,5.0,,,,,-4.022304622935069;nan;nan;nan;nan
102,140923,nearby YSP2,6.0,,,,,-3.943123376887444;nan;nan;nan;nan
102,143460,nearby YSP2,4.0,,,,,-4.119214635943125;nan;nan;nan;nan
102,14466,nearby YSP2,7.0,,,,,-3.876176587256831;nan;nan;nan;nan
102,148644,nearby YSP2,5.0,,,,,-4.022304622935069;nan;nan;nan;nan
102,158256,nearby YSP2,27.0,154.0,104.0,71.0,71.0,-3.2899108631121;-3.0336560899682317;-3.1353926118145417;-3.064442169567189;-3.360138813577575
102,167768,nearby YSP2,20.0,16.0,22.0,11.0,11.0,-3.420244631607106;-4.01705682814877;-3.8100032702911157;-3.874307833128039;-4.360138813577575
102,183266,nearby YSP2,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,217099,nearby YSP2,5.0,,,,,-4.022304622935069;nan;nan;nan;nan
102,228447,nearby YSP2,15.0,,,,,-3.5451833682154064;nan;nan;nan;nan
102,253712,nearby YSP2,4.0,,,,,-4.119214635943125;nan;nan;nan;nan
102,282523,nearby YSP2,2.0,,,,,-4.4202446316071065;nan;nan;nan;nan
102,3345,nearby YSP2,2.0,,,,,-4.4202446316071065;nan;nan;nan;nan
102,341109,nearby YSP2,2.0,,,,,-4.4202446316071065;nan;nan;nan;nan
102,379974,nearby YSP2,3.0,,,,,-4.244153372551425;nan;nan;nan;nan
102,380789,nearby YSP2,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,399603,nearby YSP2,3.0,,,,,-4.244153372551425;nan;nan;nan;nan
102,454176,nearby YSP2,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,46774,nearby YSP2,2.0,,,,,-4.4202446316071065;nan;nan;nan;nan
102,48091,nearby YSP2,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,552565,nearby YSP2,8.0,9.0,,5.0,5.0,-3.818184640279144;-4.26693430136537;nan;-4.216730513950245;nan
102,57106,nearby YSP2,57.0,268.0,198.0,135.0,135.0,-2.965399771598596;-2.793042016775906;-2.855760760851791;-2.7853667497912578;-2.868777119743302
102,594900,nearby YSP2,142.0,675.0,495.0,223.0,223.0,-2.568986282888031;-2.39187303797367;-2.4578207521797535;-2.567395655238103;-2.596710820014638
102,607459,nearby YSP2,718.0,3202.0,2478.0,1381.0,1381.0,-1.865150183028787;-1.7157554832214137;-1.7583246490732776;-1.7755068397076328;-1.8198093387867011
102,610701,nearby YSP2,,6.0,2.0,,,nan;-4.443025560421051;-4.851395955449341;nan;nan
102,614351,nearby YSP2,6.0,,,,,-3.943123376887444;nan;nan;nan;nan
102,621907,nearby YSP2,4.0,,,,,-4.119214635943125;nan;nan;nan;nan
102,64033,nearby YSP2,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,645789,nearby YSP2,4.0,,,,,-4.119214635943125;nan;nan;nan;nan
102,67164,nearby YSP2,2.0,,,,,-4.4202446316071065;nan;nan;nan;nan
102,688843,nearby YSP2,10.0,,,,,-3.7212746272710873;nan;nan;nan;nan
102,695424,nearby YSP2,7.0,,,,,-3.876176587256831;nan;nan;nan;nan
102,815576,nearby YSP2,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,826625,nearby YSP2,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,835679,nearby YSP2,1.0,,,,,-4.721274627271088;nan;nan;nan;nan
102,950978,nearby YSP2,380.0,1575.0,1327.0,803.0,803.0,-2.141491030654277;-2.0238962526790756;-2.0295550282488866;-2.010984973007583;-2.042075478614813
102,978520,nearby YSP2,55.0,112.0,113.0,59.0,59.0,-2.9809119377768436;-3.1719587881345133;-3.0993475076299024;-3.1448485066441196;-2.897740815678619
102,98141,nearby YSP2,1.0,4.0,4.0,6.0,6.0,-4.721274627271088;-4.619116819476733;-4.55036595978536;-4.13754926790262;nan
103,102917,in SUM1,6.0,18.0,9.0,4.0,4.0,-3.943123376887444;-3.9659043057013887;-4.198183441673997;-4.313640526958301;-3.8830175588579126
103,1035924,in SUM1,9.0,,,,,-3.7670321178317625;nan;nan;nan;nan
103,1055644,in SUM1,9.0,7.0,2.0,,,-3.7670321178317625;-4.376078770790438;-4.851395955449341;nan;nan
103,1082879,in SUM1,178.0,489.0,163.0,42.0,42.0,-2.4708546249621937;-2.5318679516810745;-2.9402383467093642;-3.2924512278883635;-3.0379195188436556
103,1086814,in SUM1,13.0,,,,,-3.6073312749642508;nan;nan;nan;nan
103,1091926,in SUM1,3.0,,,,,-4.244153372551425;nan;nan;nan;nan
103,1145327,in SUM1,4.0,,,,,-4.119214635943125;nan;nan;nan;nan
103,130304,in SUM1,8.0,,,,,-3.818184640279144;nan;nan;nan;nan
