Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
101,1004128,in HOS4,21.0,8.0,1.0,,,-3.4869834110707894;-3.4730488050885375;-3.930031614950973;nan;nan
101,1050205,in HOS4,1.0,,1.0,,,-4.809202705804709;nan;-3.930031614950973;nan;nan
101,1107520,in HOS4,13.0,2.0,1.0,,,-3.695259353497872;-4.0751087964165;-3.930031614950973;nan;nan
101,128878,in HOS4,53.0,18.0,5.0,3.0,3.0,-3.0849268362039193;-3.1208662869771753;-3.231061610614954;-2.7414142504968653;nan
101,161513,in HOS4,62.0,15.0,1.0,,,-3.0168110163064545;-3.2000475330248;-3.930031614950973;nan;nan
101,192533,in HOS4,9.0,3.0,1.0,,,-3.8549601963653837;-3.8990175373608187;-3.930031614950973;nan;nan
101,205040,in HOS4,47.0,11.0,5.0,,,-3.137104847868991;-3.3347461069222564;-3.231061610614954;nan;-2.670245853074124
101,217762,in HOS4,6.0,1.0,2.0,,,-4.031051455421065;-4.376138792080481;-3.6290016192869916;nan;nan
101,219049,in HOS4,52.0,19.0,10.0,,,-3.0931993621699094;-3.0973851911276524;-2.930031614950973;nan;nan
101,229116,in HOS4,32.0,10.0,4.0,,,-3.3040527274848026;-3.3761387920804813;-3.327971623623011;nan;nan
101,234633,in HOS4,8.0,,3.0,,,-3.906112718812765;nan;-3.4529103602313107;nan;nan
101,258719,in HOS4,23.0,9.0,3.0,3.0,3.0,-3.447474869787116;-3.4218962826411565;-3.4529103602313107;-2.7414142504968653;nan
101,263741,in HOS4,2.0,3.0,,,,-4.508172710140728;-3.8990175373608187;nan;nan;nan
101,30736,in HOS4,16.0,5.0,1.0,,,-3.605082723148784;-3.6771687877444625;-3.930031614950973;nan;nan
101,309332,in HOS4,6.0,2.0,,,,-4.031051455421065;-4.0751087964165;nan;nan;nan
101,34094,in HOS4,14.0,1.0,1.0,,,-3.6630746701264707;-4.376138792080481;-3.930031614950973;nan;nan
101,349322,in HOS4,20.0,3.0,,,,-3.508172710140727;-3.8990175373608187;nan;nan;nan
101,355173,in HOS4,8.0,5.0,,,,-3.906112718812765;-3.6771687877444625;nan;nan;-3.369215857410143
101,486244,in HOS4,12.0,9.0,3.0,,,-3.7300214597570838;-3.4218962826411565;-3.4529103602313107;nan;nan
101,549031,in HOS4,22.0,9.0,1.0,,,-3.4667800249825023;-3.4218962826411565;-3.930031614950973;nan;nan
101,560838,in HOS4,14.0,3.0,1.0,,,-3.6630746701264707;-3.8990175373608187;-3.930031614950973;nan;nan
101,588773,in HOS4,14.0,12.0,5.0,,,-3.6630746701264707;-3.2969575460328566;-3.231061610614954;nan;nan
101,605893,in HOS4,,2.0,,,,nan;-4.0751087964165;nan;nan;nan
101,619359,in HOS4,15.0,,,,,-3.633111446749027;nan;nan;nan;nan
101,627178,in HOS4,9.0,3.0,2.0,,,-3.8549601963653837;-3.8990175373608187;-3.6290016192869916;nan;nan
101,648178,in HOS4,47.0,16.0,2.0,,,-3.137104847868991;-3.1720188094245563;-3.6290016192869916;nan;nan
101,689286,in HOS4,50.0,10.0,5.0,,,-3.1102327014686897;-3.3761387920804813;-3.231061610614954;nan;nan
101,717164,in HOS4,9.0,1.0,2.0,,,-3.8549601963653837;-4.376138792080481;-3.6290016192869916;nan;nan
101,829452,in HOS4,17.0,1.0,1.0,6.0,6.0,-3.5787537844264348;-4.376138792080481;-3.930031614950973;-2.440384254832884;nan
101,833497,in HOS4,11.0,11.0,3.0,,,-3.7678100206464835;-3.3347461069222564;-3.4529103602313107;nan;nan
101,922474,in HOS4,16.0,5.0,3.0,,,-3.605082723148784;-3.6771687877444625;-3.4529103602313107;nan;nan
101,935820,in HOS4,3.0,,,,,-4.332081451085046;nan;nan;nan;nan
101,939664,in HOS4,7.0,8.0,2.0,,,-3.9641046657904515;-3.4730488050885375;-3.6290016192869916;nan;nan
101,953494,in HOS4,14.0,3.0,,,,-3.6630746701264707;-3.8990175373608187;nan;nan;nan
102,103006,nearby YSP2,18.0,3.0,,,,-3.5539302007014024;-3.8990175373608187;nan;nan;-3.369215857410143
102,1039929,nearby YSP2,11.0,6.0,1.0,,,-3.7678100206464835;-3.5979875416968374;-3.930031614950973;nan;nan
102,1046540,nearby YSP2,13.0,14.0,8.0,,,-3.695259353497872;-3.230010756402243;-3.0269416279590295;nan;nan
102,1058583,nearby YSP2,33.0,26.0,10.0,,,-3.290688765926821;-2.9611654441096635;-2.930031614950973;nan;-2.670245853074124
102,1065400,nearby YSP2,3.0,3.0,3.0,,,-4.332081451085046;-3.8990175373608187;-3.4529103602313107;nan;nan
102,1076888,nearby YSP2,3.0,4.0,2.0,,,-4.332081451085046;-3.774078800752519;-3.6290016192869916;nan;nan
102,1082375,nearby YSP2,9.0,2.0,1.0,,,-3.8549601963653837;-4.0751087964165;-3.930031614950973;nan;nan
102,1101391,nearby YSP2,18.0,7.0,2.0,,,-3.5539302007014024;-3.5310407520662244;-3.6290016192869916;nan;nan
102,1110505,nearby YSP2,87.0,24.0,10.0,1.0,1.0,-2.86968345318609;-2.9959275503688754;-2.930031614950973;-3.218535505216528;nan
102,114060,nearby YSP2,52.0,24.0,3.0,,,-3.0931993621699094;-2.9959275503688754;-3.4529103602313107;nan;nan
102,1140860,nearby YSP2,25.0,10.0,,,,-3.411262697132671;-3.3761387920804813;nan;nan;-2.524117817395886
102,114723,nearby YSP2,11.0,10.0,1.0,,,-3.7678100206464835;-3.3761387920804813;-3.930031614950973;nan;-2.255272505103306
102,127943,nearby YSP2,29.0,19.0,2.0,6.0,6.0,-3.3468047079057524;-3.0973851911276524;-3.6290016192869916;-2.440384254832884;nan
102,146028,nearby YSP2,,1.0,2.0,,,nan;-4.376138792080481;-3.6290016192869916;nan;nan
102,153565,nearby YSP2,59.0,18.0,14.0,6.0,6.0,-3.038350694162564;-3.1208662869771753;-2.783903579272735;-2.440384254832884;-2.670245853074124
102,158149,nearby YSP2,3.0,4.0,3.0,,,-4.332081451085046;-3.774078800752519;-3.4529103602313107;nan;nan
102,15933,nearby YSP2,30.0,14.0,2.0,,,-3.3320814510850463;-3.230010756402243;-3.6290016192869916;nan;nan
102,1998,nearby YSP2,18.0,4.0,1.0,,,-3.5539302007014024;-3.774078800752519;-3.930031614950973;nan;-2.466125870418199
102,233016,nearby YSP2,,1.0,,,,nan;-4.376138792080481;nan;nan;nan
102,238004,nearby YSP2,2.0,7.0,,,,-4.508172710140728;-3.5310407520662244;nan;nan;nan
102,256504,nearby YSP2,,6.0,1.0,,,nan;-3.5979875416968374;-3.930031614950973;nan;-2.670245853074124
102,278457,nearby YSP2,,3.0,,,,nan;-3.8990175373608187;nan;nan;nan
102,288499,nearby YSP2,39.0,11.0,3.0,,,-3.2181380987782093;-3.3347461069222564;-3.4529103602313107;nan;nan
102,29553,nearby YSP2,21.0,7.0,4.0,,,-3.4869834110707894;-3.5310407520662244;-3.327971623623011;nan;nan
102,29761,nearby YSP2,42.0,9.0,1.0,,,-3.185953415406808;-3.4218962826411565;-3.930031614950973;nan;nan
102,317836,nearby YSP2,4.0,5.0,5.0,,,-4.207142714476746;-3.6771687877444625;-3.231061610614954;nan;-2.4149733479708178
102,318875,nearby YSP2,39.0,12.0,4.0,,,-3.2181380987782093;-3.2969575460328566;-3.327971623623011;nan;-2.466125870418199
102,328966,nearby YSP2,19.0,11.0,7.0,,,-3.5304491048518796;-3.3347461069222564;-3.084933574936716;nan;nan
102,335896,nearby YSP2,50.0,14.0,6.0,,,-3.1102327014686897;-3.230010756402243;-3.1518803645673295;nan;nan
