Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
101,101055,in HOS4,57.0,18.0,71.0,5.0,5.0,-4.0158470813645755;-4.00814576996069;-4.313502433254138;-4.660429067844868;-4.668172548444886
101,1017995,in HOS4,32.0,38.0,58.0,6.0,6.0,-4.2665719587171616;-3.683634678447186;-4.401332788410277;-4.581247821797243;-4.8442638075005675
101,1046467,in HOS4,21.0,,18.0,2.0,2.0,-4.449502642303148;nan;-4.909488276869907;-5.058369076516906;-4.923445053548192
101,1049864,in HOS4,121.0,56.0,266.0,3.0,3.0,-3.688936566720617;-3.5152302480577955;-3.7398791453421465;-4.882277817461224;-4.145293803164549
101,1077039,in HOS4,60.0,37.0,79.0,11.0,11.0,-3.9935706866534235;-3.695216550997001;-4.267133690682772;-4.3180063870226615;-4.8442638075005675
101,1098409,in HOS4,105.0,51.0,178.0,24.0,24.0,-3.750532637967129;-3.5558480989660595;-3.9143407796643195;-3.9791878304692805;-4.508471705577374
101,1098755,in HOS4,92.0,11.0,120.0,10.0,10.0,-3.8079341096915122;-4.222025589905771;-4.085579535925588;-4.359399072180887;-4.476287022205973
101,1112838,in HOS4,25.0,44.0,32.0,6.0,6.0,-4.373781928365029;-3.6199655985778088;-4.659610803653307;-4.581247821797243;-5.32138506222023
101,1130786,in HOS4,57.0,36.0,39.0,5.0,5.0,-4.0158470813645755;-3.707115774296709;-4.573696174946714;-4.660429067844868;-4.777317017869954
101,1157125,in HOS4,77.0,,71.0,16.0,16.0,-3.8852312118645855;nan;-4.313502433254138;-4.155279089524962;-4.543233811836586
101,115999,in HOS4,29.0,,20.0,2.0,2.0,-4.309323939138111;nan;-4.863730786309232;-5.058369076516906;-5.145293803164549
101,134769,in HOS4,45.0,22.0,50.0,11.0,11.0,-4.118509423261724;-3.92099559424179;-4.465790777637195;-4.3180063870226615;-4.581022372725986
101,141251,in HOS4,18.0,10.0,18.0,,,-4.516449431933761;-4.263418275063996;-4.909488276869907;nan;-4.923445053548192
101,197408,in HOS4,78.0,,213.0,21.0,21.0,-3.879627334346587;nan;-3.836381178534476;-4.037179777446967;-4.078347013533936
101,209260,in HOS4,64.0,33.0,67.0,4.0,4.0,-3.9655419630531803;-3.7449043351861087;-4.338685979272387;-4.757339080852924;-4.668172548444886
101,213830,in HOS4,217.0,32.0,337.0,32.0,32.0,-3.435262203188538;-3.75826829674409;-3.637130881101875;-3.8542490938609806;-4.0426314612674
101,219340,in HOS4,59.0,28.0,77.0,10.0,10.0,-4.000869925394923;-3.8162602437217767;-4.278270056800731;-4.359399072180887;-4.476287022205973
101,221327,in HOS4,29.0,12.0,29.0,,,-4.309323939138111;-4.184237029016371;-4.702362784074257;nan;-5.32138506222023
101,288604,in HOS4,72.0,19.0,97.0,34.0,34.0,-3.914389440605799;-3.984664674111167;-4.177989047706968;-3.8279201551386315;-4.581022372725986
101,300499,in HOS4,75.0,36.0,132.0,5.0,5.0,-3.8966606736453673;-3.707115774296709;-4.044186850767364;-4.660429067844868;-4.343661456931382
101,300573,in HOS4,69.0,3.0,89.0,7.0,7.0,-3.932872846299812;-4.786297020344334;-4.215370775328301;-4.51430103216663;-4.719325070892268
101,302138,in HOS4,16.0,7.0,31.0,,,-4.567601954381143;-4.418320235049739;-4.6733990881389404;nan;-4.668172548444886
101,343754,in HOS4,65.0,19.0,104.0,,,-3.9588085803942117;-3.984664674111167;-4.147727442674433;nan;-5.145293803164549
101,344721,in HOS4,87.0,6.0,91.0,24.0,24.0,-3.8322026844184487;-4.485267024680352;-4.20571938965212;-3.9791878304692805;-5.020355066556249
101,349032,in HOS4,47.0,,48.0,,,-4.09962407910135;nan;-4.483519544597626;nan;-4.8442638075005675
101,356514,in HOS4,43.0,13.0,51.0,3.0,3.0,-4.138253481457481;-4.149474922757159;-4.457190605875277;-4.882277817461224;-5.622415057884211
101,374529,in HOS4,248.0,56.0,351.0,35.0,35.0,-3.377270256210851;-3.5152302480577955;-3.6194536655073892;-3.815331027830611;-4.031350450857712
101,386099,in HOS4,36.0,12.0,143.0,15.0,15.0,-4.21541943626978;-4.184237029016371;-4.009424744508152;-4.1833078131252055;-3.581022372725986
101,393657,in HOS4,63.0,,92.0,17.0,17.0,-3.9723813875834857;nan;-4.200972954627658;-4.128950150802613;-4.476287022205973
101,400050,in HOS4,32.0,,38.0,,,-4.2665719587171616;nan;-4.584977185356403;nan;-4.508471705577374
101,411602,in HOS4,272.0,105.0,400.0,10.0,10.0,-3.3371530330028687;-3.242228975994058;-3.562700790645251;-4.359399072180887;-4.054213333817216
101,412039,in HOS4,20.0,,44.0,10.0,10.0,-4.470691941373086;nan;-4.5213081054870266;-4.359399072180887;-4.923445053548192
101,441398,in HOS4,52.0,6.0,74.0,19.0,19.0,-4.055718593402268;-4.485267024680352;-4.295529062242237;-4.080645471228058;-5.020355066556249
101,4574,in HOS4,157.0,33.0,126.0,13.0,13.0,-3.5758222846278334;-3.7449043351861087;-4.064390236855651;-4.24545571987405;-4.391966136505937
101,477356,in HOS4,245.0,21.0,238.0,32.0,32.0,-3.382555852672535;-3.9411989803300767;-3.7881838249167017;-3.8542490938609806;-4.343661456931382
101,516028,in HOS4,82.0,20.0,111.0,4.0,4.0,-3.8579080846533507;-3.962388279400015;-4.119437803186556;-4.757339080852924;-4.8442638075005675
101,540930,in HOS4,199.0,49.0,285.0,45.0,45.0,-3.4728688606273606;-3.5732221950354823;-3.7099159219647033;-3.706186558405543;-4.031350450857712
101,566458,in HOS4,,,5.0,,,nan;nan;-5.465790777637195;nan;nan
101,583039,in HOS4,87.0,18.0,81.0,7.0,7.0,-3.8322026844184487;-4.00814576996069;-4.256275763094564;-4.51430103216663;-4.777317017869954
101,619072,in HOS4,28.0,32.0,22.0,8.0,8.0,-4.324563905694848;-3.75826829674409;-4.822338101151007;-4.456309085188943;nan
101,622889,in HOS4,72.0,14.0,46.0,11.0,11.0,-3.914389440605799;-4.117290239385758;-4.502002950291639;-4.3180063870226615;-5.32138506222023
101,629119,in HOS4,9.0,10.0,67.0,10.0,10.0,-4.817479427597743;-4.263418275063996;-4.338685979272387;-4.359399072180887;-4.923445053548192
101,643261,in HOS4,1.0,,8.0,,,-5.771721937037067;nan;-5.26167079498127;nan;-5.622415057884211
101,657639,in HOS4,94.0,17.0,90.0,16.0,16.0,-3.7985940834373686;-4.032969353685722;-4.210518272533888;-4.155279089524962;-4.543233811836586
101,727815,in HOS4,159.0,27.0,144.0,19.0,19.0,-3.570324812716616;-3.832054510905009;-4.006398289877964;-4.080645471228058;-4.300195763150292
101,774776,in HOS4,70.0,2.0,35.0,19.0,19.0,-3.9266238970228104;-4.962388279400015;-4.620692737622938;-4.080645471228058;-4.8442638075005675
101,796644,in HOS4,107.0,18.0,122.0,14.0,14.0,-3.7423381593518577;-4.00814576996069;-4.078400951298465;-4.213271036502649;-4.8442638075005675
101,811307,in HOS4,43.0,51.0,67.0,8.0,8.0,-4.138253481457481;-3.5558480989660595;-4.338685979272387;-4.456309085188943;-4.668172548444886
101,839625,in HOS4,53.0,6.0,49.0,,,-4.047446067436279;-4.485267024680352;-4.4745647019447;nan;-4.8442638075005675
101,843769,in HOS4,65.0,9.0,48.0,,,-3.9588085803942117;-4.309175765624671;-4.483519544597626;nan;-4.923445053548192
101,860883,in HOS4,15.0,7.0,42.0,1.0,1.0,-4.5956306779813865;-4.418320235049739;-4.541511491575313;-5.359399072180887;-5.020355066556249
101,873651,in HOS4,29.0,19.0,60.0,15.0,15.0,-4.309323939138111;-3.984664674111167;-4.38660953158957;-4.1833078131252055;-5.145293803164549
101,878437,in HOS4,181.0,18.0,222.0,21.0,21.0,-3.514043362167883;-4.00814576996069;-3.8184078075225747;-4.037179777446967;-4.145293803164549
101,900608,in HOS4,3.0,9.0,17.0,5.0,5.0,-5.294600682317405;-4.309175765624671;-4.934311860594939;-4.660429067844868;-5.145293803164549
101,922165,in HOS4,114.0,32.0,115.0,11.0,11.0,-3.7148170857005947;-3.75826829674409;-4.104062941619602;-4.3180063870226615;-4.543233811836586
101,926231,in HOS4,92.0,2.0,130.0,15.0,15.0,-3.8079341096915122;-4.962388279400015;-4.050817429666377;-4.1833078131252055;-4.622415057884211
101,929520,in HOS4,80.0,30.0,91.0,1.0,1.0,-3.8686319500451236;-3.7862970203443336;-4.20571938965212;-5.359399072180887;-4.8442638075005675
101,963279,in HOS4,130.0,45.0,161.0,54.0,54.0,-3.6577785847302304;-3.6102057612886522;-3.957934905941364;-3.6270053123579182;-4.476287022205973
101,967328,in HOS4,178.0,19.0,199.0,16.0,16.0,-3.5213019347281733;-3.984664674111167;-3.8659077055635067;-4.155279089524962;-4.476287022205973
101,986485,in HOS4,98.0,38.0,129.0,12.0,12.0,-3.7804958613445723;-3.683634678447186;-4.054171071673965;-4.280217826133262;-4.543233811836586
