Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
101,1001553,in HOS4,348.0,183.0,134.0,90.0,90.0,-3.2114090295012003;-3.186208861740501;-3.24604085106285;-3.524951167949935;-3.847851641322483
101,1028754,in HOS4,138.0,84.0,44.0,34.0,34.0,-3.6131091870465446;-3.524380665409049;-3.72969297294147;-3.947714760347005;-4.128678250898177
101,1035410,in HOS4,1371.0,643.0,384.0,255.0,255.0,-2.6159508186582685;-2.6404489785467082;-2.7888144250601266;-3.0726534969553048;-3.324972896042145
101,1074528,in HOS4,27.0,10.0,,7.0,7.0,-4.321624509288794;-4.448659951470931;nan;-4.634095637375003;nan
101,1077523,in HOS4,130.0,35.0,9.0,22.0,22.0,-3.6390449211409446;-3.904591907120655;-4.418903139988332;-4.136770996567054;-4.6929496813367395
101,1102197,in HOS4,15.0,23.0,,7.0,7.0,-4.5768970143921;-4.086932115453338;nan;-4.634095637375003;-4.391919685672758
101,1103791,in HOS4,226.0,80.0,26.0,26.0,26.0,-3.3988798343003803;-3.545569964478987;-3.9581723014568393;-4.0642203294184425;-4.391919685672758
101,1107785,in HOS4,419.0,142.0,168.0,100.0,100.0,-3.130774250481486;-3.296371607087874;-3.1478363677017946;-3.47919367738926;-4.090889690008777
101,1119752,in HOS4,277.0,100.0,43.0,52.0,52.0,-3.3105085043833324;-3.4486599514709306;-3.739677193848071;-3.7631903337544608;-4.128678250898177
101,1132301,in HOS4,58.0,30.0,20.0,13.0,13.0,-3.9895602798848437;-3.971538696751268;-4.072115653763676;-4.365250325082423;-4.56801094472844
101,1137176,in HOS4,564.0,218.0,187.0,126.0,126.0,-3.001709169464439;-3.1102034578663256;-3.1013040428911585;-3.3788231322716973;-3.590287339439592
101,1137534,in HOS4,125.0,72.0,48.0,40.0,40.0,-3.656078260439725;-3.591327455039662;-3.6919044120520703;-3.8771336860612977;-4.266980949064458
101,1139679,in HOS4,74.0,38.0,21.0,12.0,12.0,-3.883756553716805;-3.86887635485412;-4.050926354693738;-4.4000124313416356;-5.170070936056402
101,1152840,in HOS4,221.0,101.0,96.0,48.0,48.0,-3.4085959997626705;-3.444338577688288;-3.390874416388089;-3.7979524400136726;-3.9939796770007208
101,1159474,in HOS4,115.0,45.0,55.0,29.0,29.0,-3.6922904330941693;-3.7954474376955867;-3.6327829599334134;-4.016795679490304;-4.215828426617077
101,120855,in HOS4,405.0,131.0,65.0,95.0,95.0,-3.1455332502331124;-3.331388655815166;-3.560232292784802;-3.501470072100412;-3.638592019014147
101,125885,in HOS4,,5.0,,,,nan;-4.749689947134912;nan;nan;nan
101,156899,in HOS4,97.0,20.0,54.0,14.0,14.0,-3.7662165391815363;-4.147629955806949;-3.640751889604689;-4.333065641711022;-4.56801094472844
101,175964,in HOS4,147.0,46.0,87.0,49.0,49.0,-3.585670938699605;-3.7859021197893563;-3.433626396809039;-3.7889975973607464;-4.215828426617077
101,208195,in HOS4,86.0,17.0,5.0,25.0,25.0,-3.8184898222042136;-4.2182110300926565;-4.674175645091639;-4.081253668717222;nan
101,235784,in HOS4,187.0,90.0,63.0,27.0,27.0,-3.481146666911282;-3.4944174420316054;-3.573805099974076;-4.047829913230273;-4.128678250898177
101,245158,in HOS4,210.0,102.0,33.0,48.0,48.0,-3.430768978713862;-3.440059779709013;-3.85463170954977;-3.7979524400136726;nan
101,260531,in HOS4,6.0,,,5.0,5.0,-4.974837023064137;nan;nan;-4.780223673053241;nan
101,261369,in HOS4,108.0,62.0,44.0,39.0,39.0,-3.7195645179608317;-3.6562682619726767;-3.72969297294147;-3.8881290703627607;-4.266980949064458
101,266718,in HOS4,16.0,7.0,13.0,4.0,4.0,-4.548868290791856;-4.603561911456674;-4.2592022971208205;-4.877133686061297;nan
101,272413,in HOS4,172.0,68.0,85.0,29.0,29.0,-3.5174598265402324;-3.616151038764694;-3.4437267237133646;-4.016795679490304;-4.471100931720383
101,284639,in HOS4,90.0,26.0,12.0,17.0,17.0,-3.7987457640084563;-4.033686603500112;-4.293964403380032;-4.248744756010986;-4.391919685672758
101,295804,in HOS4,726.0,269.0,133.0,108.0,108.0,-2.8920516527476874;-3.0189076714685226;-3.2492940084605717;-3.4457699219023104;-3.6649209577364963
101,308201,in HOS4,360.0,197.0,109.0,78.0,78.0,-3.196685772680494;-3.1541937253093377;-3.3357191514870337;-3.5870990746987794;-4.090889690008777
101,319854,in HOS4,575.0,337.0,206.0,124.0,124.0,-2.9933204287581505;-2.921030050599592;-3.059278429058504;-3.385771992227025;-3.5168584222810586
101,334280,in HOS4,291.0,220.0,120.0,102.0,102.0,-3.2890952844618737;-3.106237270648724;-3.2939644033800324;-3.4705935056273423;-3.707672938157446
101,337495,in HOS4,303.0,111.0,92.0,85.0,85.0,-3.2715456449454763;-3.403336972684273;-3.409357822082102;-3.5497747516749674;-4.128678250898177
101,349352,in HOS4,26.0,3.0,,2.0,2.0,-4.338014925476963;-4.971538696751268;nan;-5.1781636817252785;-4.869040940392421
101,369719,in HOS4,422.0,181.0,193.0,115.0,115.0,-3.127675822486107;-3.190981376601746;-3.0875883404198836;-3.4184958370356484;-3.7721309273843646
101,372243,in HOS4,166.0,144.0,103.0,26.0,26.0,-3.532880185407726;-3.290297459375681;-3.360308424722485;-4.0642203294184425;-4.170070936056402
101,395731,in HOS4,384.0,101.0,195.0,64.0,64.0,-3.1686570490802506;-3.444338577688288;-3.083111038065139;-3.6730137034053727;-4.324972896042145
101,463764,in HOS4,252.0,113.0,151.0,50.0,50.0,-3.351587732666237;-3.3955815079875107;-3.194168702134488;-3.780223673053241;-4.391919685672758
101,476539,in HOS4,35.0,6.0,26.0,15.0,15.0,-4.208920229097505;-4.670508701087287;-3.9581723014568393;-4.303102418333578;nan
101,476735,in HOS4,139.0,105.0,117.0,36.0,36.0,-3.609973473193686;-3.4274706524009924;-3.304959787681496;-3.922891176621973;-4.215828426617077
101,49415,in HOS4,10.0,11.0,8.0,5.0,5.0,-4.752988273447781;-4.407267266312705;-4.470055662435714;-4.780223673053241;nan
101,505243,in HOS4,80.0,28.0,,21.0,21.0,-3.8498982864558378;-4.001501920128711;nan;-4.156974382655341;-4.869040940392421
101,53127,in HOS4,418.0,259.0,141.0,129.0,129.0,-3.131811991672746;-3.0353601873896787;-3.2239265367722774;-3.368603967090011;-3.7387071718974147
101,553944,in HOS4,102.0,34.0,,21.0,21.0,-3.7443881016858636;-3.9171810344286753;nan;-4.156974382655341;nan
101,569964,in HOS4,37.0,19.0,,10.0,10.0,-4.184786549380786;-4.169906350518102;nan;-4.47919367738926;-5.170070936056402
101,593108,in HOS4,539.0,182.0,119.0,91.0,91.0,-3.0213995082610423;-3.1885885634858555;-3.2975986880351265;-3.5201522850681664;-3.914798430953096
101,604394,in HOS4,619.0,302.0,140.0,135.0,135.0,-2.9612976244276634;-2.9686530085137797;-3.2270176137494193;-3.3488599088942537;-3.613768435289115
101,620345,in HOS4,329.0,193.0,146.0,80.0,80.0,-3.2357923754978066;-3.1631026424631568;-3.2087927936432203;-3.5761036903973165;-3.789859694344796
101,623024,in HOS4,181.0,89.0,36.0,43.0,43.0,-3.4953096985785965;-3.499269944826018;-3.81684314866037;-3.8457252218096736;-4.391919685672758
101,62689,in HOS4,844.0,413.0,140.0,191.0,191.0,-2.826645826822126;-2.8327098998145295;-3.2270176137494193;-3.1981603101415326;-3.337562023350166
101,650248,in HOS4,241.0,137.0,80.0,63.0,63.0,-3.3709712308729127;-3.3119393843145235;-3.4700556624357137;-3.679853127935678;-3.914798430953096
101,651254,in HOS4,82.0,33.0,73.0,21.0,21.0,-3.8391744210640644;-3.930146011593043;-3.5098227893072016;-4.156974382655341;-4.391919685672758
101,674072,in HOS4,124.0,93.0,20.0,28.0,28.0,-3.659566588285546;-3.4801770029169954;-4.072115653763676;-4.03203564604704;-4.215828426617077
101,722817,in HOS4,,1.0,14.0,,,nan;-5.448659951470931;-4.227017613749419;nan;nan
101,736539,in HOS4,29.0,4.0,3.0,2.0,2.0,-4.290590275548825;-4.846599960142968;-4.896024394707995;-5.1781636817252785;-4.391919685672758
101,737984,in HOS4,41.0,26.0,23.0,5.0,5.0,-4.140204416728046;-4.033686603500112;-4.011417813410064;-4.780223673053241;-5.170070936056402
101,743776,in HOS4,117.0,32.0,5.0,2.0,2.0,-3.6848024117016194;-3.9435099731510244;-4.674175645091639;-5.1781636817252785;-4.391919685672758
101,749223,in HOS4,242.0,153.0,52.0,40.0,40.0,-3.36917290746735;-3.2639685206533318;-3.657142305792858;-3.8771336860612977;-4.266980949064458
101,797728,in HOS4,272.0,171.0,69.0,70.0,70.0,-3.3184193694135824;-3.2156638410787766;-3.5342965586904023;-3.6340956373750033;-3.4979730781206846
101,805236,in HOS4,97.0,63.0,63.0,28.0,28.0,-3.7662165391815363;-3.649319402017349;-3.573805099974076;-4.03203564604704;-4.170070936056402
101,829670,in HOS4,93.0,25.0,32.0,43.0,43.0,-3.784505324893846;-4.050719942798893;-3.867995671107751;-3.8457252218096736;-4.170070936056402
101,857943,in HOS4,268.0,173.0,34.0,99.0,99.0,-3.324853479418992;-3.210613848342135;-3.841666732385402;-3.48355848279171;-4.215828426617077
101,862177,in HOS4,156.0,67.0,46.0,30.0,30.0,-3.5598636750933195;-3.622585148770104;-3.710387817746083;-4.002072422669597;-4.266980949064458
101,869152,in HOS4,83.0,40.0,14.0,11.0,11.0,-3.8339101810717073;-3.846599960142968;-4.227017613749419;-4.437800992231035;-3.827648255234196
101,881507,in HOS4,66.0,28.0,8.0,3.0,3.0,-3.9334443379059123;-4.001501920128711;-4.470055662435714;-5.002072422669597;nan
