Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
101,1059032,in HOS4,90.0,9.0,16.0,,,-3.287181933200324;-3.7502940660299884;-3.8548864846484974;nan;nan
101,1067106,in HOS4,22.0,,5.0,,,-3.899001761817443;nan;-4.360036462968403;nan;nan
101,1116859,in HOS4,77.0,,27.0,,,-3.3549337174671674;nan;-3.627642703145435;nan;nan
101,119804,in HOS4,62.0,,20.0,,,-3.4490327531413953;nan;-3.757976471640441;nan;nan
101,162259,in HOS4,26.0,11.0,7.0,,,-3.826451094668831;-3.6631438903110882;-4.213908427290165;nan;nan
101,166118,in HOS4,148.0,29.0,34.0,5.0,5.0,-3.0711627272446917;-3.242138577570357;-3.527527550262167;-2.9826329943948497;nan
101,17310,in HOS4,19.0,13.0,2.0,,,-3.9626708416868204;-3.590593223162476;-4.757976471640441;nan;nan
101,244641,in HOS4,35.0,22.0,4.0,,,-3.6973563982893736;-3.362113894647107;-4.456946475976459;nan;nan
101,371652,in HOS4,170.0,26.0,27.0,,,-3.010975521261375;-3.289563227498495;-3.627642703145435;nan;nan
101,40181,in HOS4,14.0,15.0,2.0,,,-4.0952964069614115;-3.528445316413632;-4.757976471640441;nan;nan
101,418838,in HOS4,9.0,3.0,5.0,,,-4.2871819332003245;-4.2274153207496505;-4.360036462968403;nan;nan
101,580109,in HOS4,209.0,53.0,87.0,,,-2.921278156528595;-2.980260705868524;-3.1194872146858037;nan;nan
101,596340,in HOS4,1.0,,3.0,,,-5.241424442639649;nan;-4.581885212584759;nan;nan
101,625046,in HOS4,15.0,,6.0,,,-4.0653331835839674;nan;-4.280855216920778;nan;nan
101,65867,in HOS4,10.0,,2.0,,,-4.241424442639649;nan;-4.757976471640441;nan;nan
101,717578,in HOS4,1.0,,,,,-5.241424442639649;nan;nan;nan;nan
101,720383,in HOS4,33.0,13.0,12.0,,,-3.7229105027617617;-3.590593223162476;-3.9798252212567973;nan;nan
101,739886,in HOS4,28.0,,3.0,,,-3.79426641129743;nan;-4.581885212584759;nan;nan
101,944968,in HOS4,94.0,16.0,22.0,,,-3.2682965890399505;-3.500416592813388;-3.7165837864822158;nan;nan
101,960176,in HOS4,5.0,,,,,-4.54245443830363;nan;nan;nan;-3.117602691690084
101,976948,in HOS4,236.0,73.0,50.0,,,-2.8685124396695425;-2.8412137153488572;-3.360036462968403;nan;nan
101,985655,in HOS4,48.0,13.0,16.0,,,-3.560183205264062;-3.590593223162476;-3.8548864846484974;nan;nan
101,994401,in HOS4,43.0,3.0,24.0,,,-3.6079559870600626;-4.2274153207496505;-3.678795225592816;nan;nan
102,100181,nearby YSP2,133.0,30.0,41.0,,,-3.1175728016725635;-3.2274153207496505;-3.4462226105846865;nan;nan
102,1037722,nearby YSP2,50.0,13.0,16.0,,,-3.5424544383036305;-3.590593223162476;-3.8548864846484974;nan;nan
102,1038353,nearby YSP2,13.0,,,,,-4.127481090332813;nan;nan;nan;nan
102,1043353,nearby YSP2,233.0,46.0,43.0,,,-2.8740685216136304;-3.041778743787739;-3.4255380117248357;nan;nan
102,1049984,nearby YSP2,23.0,30.0,13.0,,,-3.879696606622056;-3.2274153207496505;-3.9450631149975854;nan;-3.4186326873540653
102,1062434,nearby YSP2,159.0,100.0,53.0,,,-3.0400273183191975;-2.704536575469313;-3.3347305977036332;nan;nan
102,107539,nearby YSP2,8.0,,3.0,,,-4.338334455647706;nan;-4.581885212584759;nan;nan
102,1082043,nearby YSP2,32.0,17.0,19.0,,,-3.736274464319743;-3.474087654091039;-3.780252866351593;nan;nan
102,1098545,nearby YSP2,115.0,34.0,40.0,,,-3.1807266022860374;-3.173057658427058;-3.45694647597646;nan;nan
