Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
101,1029956,in HOS4,11.0,3.0,,,,-3.7337807002665615;-3.689279253855406;nan;nan;nan
101,1032351,in HOS4,11.0,5.0,3.0,1.0,1.0,-3.7337807002665615;-3.4674305042390494;-3.657502034942775;-3.4974825373673704;nan
101,1145929,in HOS4,7.0,,2.0,,,-3.93007534541053;nan;-3.8335932939984563;nan;nan
101,114684,in HOS4,14.0,3.0,2.0,,,-3.6290453497465487;-3.689279253855406;-3.8335932939984563;nan;nan
101,220301,in HOS4,20.0,4.0,,,,-3.4741433897608056;-3.5643405172471057;nan;nan;nan
101,273455,in HOS4,9.0,1.0,1.0,,,-3.8209308759854617;-4.166400508575069;-4.1346232896624375;nan;nan
101,314721,in HOS4,29.0,6.0,3.0,,,-3.312775387525831;-3.3882492581914248;-3.657502034942775;nan;nan
101,351526,in HOS4,20.0,1.0,1.0,1.0,1.0,-3.4741433897608056;-4.166400508575069;-4.1346232896624375;-3.4974825373673704;nan
101,411,in HOS4,4.0,,1.0,,,-4.173113394096824;nan;-4.1346232896624375;nan;nan
101,446618,in HOS4,15.0,5.0,2.0,1.0,1.0,-3.5990821263691055;-3.4674305042390494;-3.8335932939984563;-3.4974825373673704;nan
101,45451,in HOS4,1.0,,,,,-4.775173385424787;nan;nan;nan;nan
101,50464,in HOS4,3.0,1.0,,,,-4.298052130705124;-4.166400508575069;nan;nan;nan
101,507056,in HOS4,25.0,2.0,5.0,1.0,1.0,-3.3772333767527494;-3.865370512911087;-3.435653285326419;-3.4974825373673704;nan
101,533944,in HOS4,15.0,4.0,,,,-3.5990821263691055;-3.5643405172471057;nan;nan;nan
101,543201,in HOS4,26.0,1.0,1.0,,,-3.3602000374539687;-4.166400508575069;-4.1346232896624375;nan;nan
101,558269,in HOS4,,2.0,,,,nan;-3.865370512911087;nan;nan;nan
101,604057,in HOS4,3.0,,,,,-4.298052130705124;nan;nan;nan;nan
101,641096,in HOS4,4.0,,,,,-4.173113394096824;nan;nan;nan;nan
101,689509,in HOS4,10.0,4.0,,,,-3.775173385424787;-3.5643405172471057;nan;nan;nan
101,739415,in HOS4,18.0,3.0,1.0,1.0,1.0,-3.519900880321481;-3.689279253855406;-4.1346232896624375;-3.4974825373673704;nan
102,1033840,nearby YSP2,3.0,,1.0,,,-4.298052130705124;nan;-4.1346232896624375;nan;nan
102,1035268,nearby YSP2,31.0,8.0,8.0,1.0,1.0,-3.2838116915905142;-3.263310521583125;-3.2315333026704938;-3.4974825373673704;nan
102,1048359,nearby YSP2,48.0,5.0,18.0,1.0,1.0,-3.0939321480491997;-3.4674305042390494;-2.8793507845591315;-3.4974825373673704;-3.191870015444722
102,1050758,nearby YSP2,19.0,5.0,8.0,,,-3.4964197844719576;-3.4674305042390494;-3.2315333026704938;nan;-3.191870015444722
